Date,Open,High,Low,Close,Adj Close,Volume
2016-12-01,220.72999572753906,220.72999572753906,219.14999389648438,219.57000732421875,194.43319702148438,79040500
2016-12-02,219.6699981689453,220.25,219.25999450683594,219.67999267578125,194.53060913085938,74840300
2016-12-05,220.64999389648438,221.39999389648438,220.4199981689453,221.0,195.69949340820312,67837800
2016-12-06,221.22000122070312,221.74000549316406,220.66000366210938,221.6999969482422,196.31932067871094,59877400
2016-12-07,221.52000427246094,224.6699981689453,221.3800048828125,224.60000610351562,198.88734436035156,110738100
2016-12-08,224.57000732421875,225.6999969482422,224.25999450683594,225.14999389648438,199.37437438964844,99714400
2016-12-09,225.41000366210938,226.52999877929688,225.3699951171875,226.50999450683594,200.57864379882812,88005800
2016-12-12,226.39999389648438,226.9600067138672,225.75999450683594,226.25,200.34848022460938,102016100
2016-12-13,227.02000427246094,228.33999633789062,227.0,227.75999450683594,201.6855926513672,110477500
2016-12-14,227.41000366210938,228.22999572753906,225.3699951171875,225.8800048828125,200.02084350585938,142501800
2016-12-15,226.16000366210938,227.80999755859375,225.88999938964844,226.80999755859375,200.84439086914062,124972600
2016-12-16,226.00999450683594,226.0800018310547,224.6699981689453,225.0399932861328,200.4515380859375,156420200
2016-12-19,225.25,226.02000427246094,225.0800018310547,225.52999877929688,200.8879852294922,90341100
2016-12-20,226.14999389648438,226.57000732421875,225.8800048828125,226.39999389648438,201.6629638671875,89838800
2016-12-21,226.25,226.4499969482422,225.77000427246094,225.77000427246094,201.101806640625,67909000
2016-12-22,225.60000610351562,225.74000549316406,224.9199981689453,225.3800048828125,200.75437927246094,56219100
2016-12-23,225.42999267578125,225.72000122070312,225.2100067138672,225.7100067138672,201.04837036132812,36697800
2016-12-27,226.02000427246094,226.72999572753906,226.0,226.27000427246094,201.54714965820312,42672500
2016-12-28,226.57000732421875,226.58999633789062,224.27000427246094,224.39999389648438,199.8814697265625,64095000
2016-12-29,224.47999572753906,224.88999938964844,223.83999633789062,224.35000610351562,199.83694458007812,48696100
2016-12-30,224.72999572753906,224.8300018310547,222.72999572753906,223.52999877929688,199.10650634765625,108998300
2017-01-03,225.0399932861328,225.8300018310547,223.8800048828125,225.24000549316406,200.62966918945312,91366500
2017-01-04,225.6199951171875,226.75,225.61000061035156,226.5800018310547,201.82325744628906,78744400
2017-01-05,226.27000427246094,226.5800018310547,225.47999572753906,226.39999389648438,201.6629638671875,78379000
2017-01-06,226.52999877929688,227.75,225.89999389648438,227.2100067138672,202.38442993164062,71559900
2017-01-09,226.91000366210938,227.07000732421875,226.4199981689453,226.4600067138672,201.7163848876953,46939700
2017-01-10,226.47999572753906,227.4499969482422,226.00999450683594,226.4600067138672,201.7163848876953,63771900
2017-01-11,226.36000061035156,227.10000610351562,225.58999633789062,227.10000610351562,202.28651428222656,74650000
2017-01-12,226.5,226.75,224.9600067138672,226.52999877929688,201.77874755859375,72113200
2017-01-13,226.72999572753906,227.39999389648438,226.69000244140625,227.0500030517578,202.24192810058594,62717900
2017-01-17,226.30999755859375,226.77999877929688,225.8000030517578,226.25,201.52932739257812,61240800
2017-01-18,226.5399932861328,226.8000030517578,225.89999389648438,226.75,201.9746856689453,54793300
2017-01-19,226.83999633789062,227.0,225.41000366210938,225.91000366210938,201.22645568847656,66608800
2017-01-20,226.6999969482422,227.30999755859375,225.97000122070312,226.74000549316406,201.9657440185547,129168600
2017-01-23,226.74000549316406,226.80999755859375,225.27000427246094,226.14999389648438,201.4402313232422,75061600
2017-01-24,226.39999389648438,228.0800018310547,226.27000427246094,227.60000610351562,202.73182678222656,95555300
2017-01-25,228.6999969482422,229.57000732421875,228.50999450683594,229.57000732421875,204.4866180419922,84437700
2017-01-26,229.39999389648438,229.7100067138672,229.00999450683594,229.3300018310547,204.27279663085938,59970700
2017-01-27,229.4199981689453,229.58999633789062,228.75999450683594,228.97000122070312,203.9521484375,59711100
2017-01-30,228.1699981689453,228.1999969482422,226.41000366210938,227.5500030517578,202.68731689453125,79737300
2017-01-31,226.97999572753906,227.60000610351562,226.32000732421875,227.52999877929688,202.66946411132812,75880800
2017-02-01,227.52999877929688,228.58999633789062,226.94000244140625,227.6199951171875,202.7496337890625,79117700
2017-02-02,227.6199951171875,228.10000610351562,226.82000732421875,227.77000427246094,202.88328552246094,69657600
2017-02-03,228.82000732421875,229.5500030517578,228.4600067138672,229.33999633789062,204.28170776367188,80563200
2017-02-06,228.8699951171875,229.3300018310547,228.5399932861328,228.92999267578125,203.91651916503906,57790100
2017-02-07,229.3800048828125,229.66000366210938,228.72000122070312,228.94000244140625,203.9254150390625,57931200
2017-02-08,228.94000244140625,229.38999938964844,228.30999755859375,229.24000549316406,204.19265747070312,51566200
2017-02-09,229.24000549316406,230.9499969482422,229.24000549316406,230.60000610351562,205.40406799316406,65955200
2017-02-10,231.0,231.77000427246094,230.6199951171875,231.50999450683594,206.21466064453125,66015900
2017-02-13,232.0800018310547,233.07000732421875,232.0500030517578,232.77000427246094,207.33694458007812,55182100
2017-02-14,232.55999755859375,233.7100067138672,232.16000366210938,233.6999969482422,208.16531372070312,71109000
2017-02-15,233.4499969482422,235.13999938964844,233.38999938964844,234.9199981689453,209.25201416015625,86785800
2017-02-16,234.9499969482422,235.16000366210938,233.85000610351562,234.72000122070312,209.07391357421875,84722400
2017-02-17,233.9499969482422,235.08999633789062,233.92999267578125,235.08999633789062,209.40345764160156,77204100
2017-02-21,235.52000427246094,236.69000244140625,235.50999450683594,236.49000549316406,210.65048217773438,88946100
2017-02-22,236.02000427246094,236.5399932861328,235.8300018310547,236.27999877929688,210.46347045898438,62115200
2017-02-23,236.8800048828125,236.89999389648438,235.55999755859375,236.44000244140625,210.60595703125,74615900
2017-02-24,235.4600067138672,236.7899932861328,235.41000366210938,236.74000549316406,210.87313842773438,82381600
2017-02-27,236.63999938964844,237.30999755859375,236.35000610351562,237.11000061035156,211.20277404785156,56515400
2017-02-28,236.6699981689453,236.9499969482422,236.02000427246094,236.47000122070312,210.63270568847656,96961900
2017-03-01,238.38999938964844,240.32000732421875,238.3699951171875,239.77999877929688,213.58099365234375,149158200
2017-03-02,239.55999755859375,239.57000732421875,238.2100067138672,238.27000427246094,212.23597717285156,70246000
2017-03-03,238.1699981689453,238.61000061035156,237.72999572753906,238.4199981689453,212.36959838867188,81974300
2017-03-06,237.5,238.1199951171875,237.00999450683594,237.7100067138672,211.73719787597656,55391500
2017-03-07,237.36000061035156,237.77000427246094,236.75999450683594,237.0,211.104736328125,65103700
2017-03-08,237.33999633789062,237.63999938964844,236.39999389648438,236.55999755859375,210.71279907226562,78168800
2017-03-09,236.6999969482422,237.24000549316406,235.74000549316406,236.86000061035156,210.98004150390625,90683900
2017-03-10,237.97000122070312,238.02000427246094,236.58999633789062,237.69000244140625,211.71934509277344,81991700
2017-03-13,237.6199951171875,237.86000061035156,237.24000549316406,237.80999755859375,211.8262481689453,57256800
2017-03-14,237.17999267578125,237.24000549316406,236.19000244140625,236.89999389648438,211.01568603515625,59880800
2017-03-15,237.55999755859375,239.44000244140625,237.2899932861328,238.9499969482422,212.8416748046875,96081800
2017-03-16,239.11000061035156,239.1999969482422,238.10000610351562,238.47999572753906,212.4230499267578,78344000
2017-03-17,237.75,237.97000122070312,237.02999877929688,237.02999877929688,212.04998779296875,89002100
2017-03-20,237.02999877929688,237.36000061035156,236.32000732421875,236.77000427246094,211.81735229492188,52537000
2017-03-21,237.47000122070312,237.61000061035156,233.5800018310547,233.72999572753906,209.09774780273438,131809300
2017-03-22,233.77000427246094,234.61000061035156,233.0500030517578,234.27999877929688,209.5897979736328,97569200
2017-03-23,234.27999877929688,235.33999633789062,233.60000610351562,234.02999877929688,209.36614990234375,100410300
2017-03-24,234.3800048828125,235.0399932861328,232.9600067138672,233.86000061035156,209.2140655517578,112504900
2017-03-27,231.92999267578125,233.9199981689453,231.61000061035156,233.6199951171875,208.9993438720703,87454500
2017-03-28,233.27000427246094,235.80999755859375,233.13999938964844,235.32000732421875,210.52023315429688,93483900
2017-03-29,234.99000549316406,235.80999755859375,234.72999572753906,235.5399932861328,210.717041015625,61950400
2017-03-30,235.47000122070312,236.52000427246094,235.27000427246094,236.2899932861328,211.38796997070312,56737900
2017-03-31,235.89999389648438,236.50999450683594,235.67999267578125,235.74000549316406,210.8959503173828,73733100
2017-04-03,235.8000030517578,236.02999877929688,233.91000366210938,235.3300018310547,210.52915954589844,85546500
2017-04-04,235.0,235.5800018310547,234.55999755859375,235.47999572753906,210.66334533691406,56466200
2017-04-05,236.25999450683594,237.38999938964844,234.5399932861328,234.77999877929688,210.03712463378906,108800600
2017-04-06,234.94000244140625,236.0399932861328,234.42999267578125,235.44000244140625,210.62754821777344,69135800
2017-04-07,235.14999389648438,236.0,234.63999938964844,235.1999969482422,210.41282653808594,74412300
2017-04-10,235.36000061035156,236.25999450683594,234.72999572753906,235.33999633789062,210.53807067871094,67615300
2017-04-11,234.89999389648438,235.17999267578125,233.33999633789062,235.05999755859375,210.28762817382812,88045300
2017-04-12,234.74000549316406,234.9600067138672,233.77000427246094,234.02999877929688,209.36614990234375,81864400
2017-04-13,233.63999938964844,234.49000549316406,232.50999450683594,232.50999450683594,208.00634765625,92880400
2017-04-17,233.11000061035156,234.57000732421875,232.8800048828125,234.57000732421875,209.84925842285156,68405400
2017-04-18,233.72000122070312,234.49000549316406,233.0800018310547,233.8699951171875,209.22300720214844,83225800
2017-04-19,234.52000427246094,234.9499969482422,233.17999267578125,233.44000244140625,208.83831787109375,68699900
2017-04-20,234.14999389648438,235.85000610351562,233.77999877929688,235.33999633789062,210.53807067871094,92572200
2017-04-21,235.25,235.30999755859375,234.1300048828125,234.58999633789062,209.86715698242188,110389800
2017-04-24,237.17999267578125,237.41000366210938,234.55999755859375,237.1699981689453,212.1752471923828,119209900
2017-04-25,237.91000366210938,238.9499969482422,237.80999755859375,238.5500030517578,213.40980529785156,76698300
2017-04-26,238.50999450683594,239.52999877929688,238.35000610351562,238.39999389648438,213.27560424804688,84702500
2017-04-27,238.77000427246094,238.9499969482422,237.97999572753906,238.60000610351562,213.4545135498047,57410300
2017-04-28,238.89999389648438,238.92999267578125,237.92999267578125,238.0800018310547,212.98934936523438,63532800
2017-05-01,238.67999267578125,239.1699981689453,238.1999969482422,238.67999267578125,213.52606201171875,66882500
2017-05-02,238.83999633789062,238.97999572753906,238.3000030517578,238.77000427246094,213.60665893554688,57375700
2017-05-03,238.77000427246094,238.8800048828125,237.6999969482422,238.47999572753906,213.34718322753906,73137700
2017-05-04,238.8300018310547,238.9199981689453,237.77999877929688,238.75999450683594,213.59765625,61462700
2017-05-05,239.19000244140625,239.72000122070312,238.67999267578125,239.6999969482422,214.4386444091797,62001300
2017-05-08,239.75,239.9199981689453,239.1699981689453,239.66000366210938,214.40281677246094,48385700
2017-05-09,239.9600067138672,240.19000244140625,239.0399932861328,239.44000244140625,214.2060546875,51363200
2017-05-10,239.38999938964844,239.8699951171875,239.14999389648438,239.8699951171875,214.59068298339844,54293800
2017-05-11,239.35000610351562,239.57000732421875,238.1300048828125,239.3800048828125,214.15232849121094,62358300
2017-05-12,239.08999633789062,239.42999267578125,238.6699981689453,238.97999572753906,213.79446411132812,53912700
2017-05-15,239.47000122070312,240.44000244140625,239.4499969482422,240.3000030517578,214.97537231445312,61918900
2017-05-16,240.63999938964844,240.6699981689453,239.6300048828125,240.0800018310547,214.77853393554688,51241800
2017-05-17,240.0800018310547,240.0800018310547,235.75,235.82000732421875,210.96751403808594,172174100
2017-05-18,235.72999572753906,237.75,235.42999267578125,236.77000427246094,211.81735229492188,107047700
2017-05-19,237.3300018310547,239.0800018310547,237.27000427246094,238.30999755859375,213.19508361816406,115011400
2017-05-22,238.89999389648438,239.7100067138672,238.82000732421875,239.52000427246094,214.277587890625,61010600
2017-05-23,239.9499969482422,240.24000549316406,239.50999450683594,240.0500030517578,214.751708984375,48341700
2017-05-24,240.32000732421875,240.72999572753906,239.92999267578125,240.61000061035156,215.25271606445312,46927700
2017-05-25,241.1999969482422,242.0800018310547,240.9600067138672,241.75999450683594,216.28147888183594,64071700
2017-05-26,241.5399932861328,241.89999389648438,241.4499969482422,241.7100067138672,216.23680114746094,46629900
2017-05-30,241.33999633789062,241.7899932861328,241.16000366210938,241.5,216.04891967773438,35201900
2017-05-31,241.83999633789062,241.8800048828125,240.63999938964844,241.44000244140625,215.9951934814453,91796000
2017-06-01,241.97000122070312,243.3800048828125,241.63999938964844,243.36000061035156,217.71287536621094,68962000
2017-06-02,243.4199981689453,244.35000610351562,243.0800018310547,244.1699981689453,218.43751525878906,88666100
2017-06-05,243.97000122070312,244.3000030517578,243.75999450683594,243.99000549316406,218.27650451660156,44698800
2017-06-06,243.33999633789062,243.97999572753906,243.1199951171875,243.2100067138672,217.5786895751953,50375400
2017-06-07,243.60000610351562,243.9199981689453,242.8300018310547,243.66000366210938,217.9812774658203,54144300
2017-06-08,243.77000427246094,244.3300018310547,243.1699981689453,243.77999877929688,218.08860778808594,65950700
2017-06-09,244.08999633789062,245.00999450683594,241.9499969482422,243.41000366210938,217.7576446533203,132256400
2017-06-12,243.1300048828125,243.4199981689453,242.3800048828125,243.36000061035156,217.71287536621094,86108100
2017-06-13,243.97999572753906,244.61000061035156,243.5800018310547,244.5500030517578,218.77748107910156,60067000
2017-06-14,244.86000061035156,244.8699951171875,243.2899932861328,244.24000549316406,218.50018310546875,78602300
2017-06-15,242.67999267578125,243.91000366210938,242.36000061035156,243.77000427246094,218.07968139648438,66464900
2017-06-16,242.77000427246094,242.8300018310547,241.6300048828125,242.63999938964844,218.12733459472656,84553100
2017-06-19,243.58999633789062,244.72999572753906,243.47999572753906,244.66000366210938,219.9432830810547,65123800
2017-06-20,244.25,244.25999450683594,242.99000549316406,243.00999450683594,218.45993041992188,56906400
2017-06-21,243.4600067138672,243.58999633789062,242.41000366210938,242.9499969482422,218.40599060058594,55977600
2017-06-22,242.9600067138672,243.52999877929688,242.63999938964844,242.83999633789062,218.30712890625,44148100
2017-06-23,242.91000366210938,243.50999450683594,242.47000122070312,243.1300048828125,218.56781005859375,66986800
2017-06-26,243.89999389648438,244.3800048828125,243.0500030517578,243.2899932861328,218.71163940429688,56700500
2017-06-27,243.0399932861328,243.3800048828125,241.30999755859375,241.3300018310547,216.9496612548828,82247700
2017-06-28,242.5,243.72000122070312,242.22999572753906,243.49000549316406,218.8914794921875,70042600
2017-06-29,243.66000366210938,243.72000122070312,239.9600067138672,241.35000610351562,216.9676513671875,106949700
2017-06-30,242.27999877929688,242.7100067138672,241.5800018310547,241.8000030517578,217.37217712402344,86820700
2017-07-03,242.8800048828125,243.3800048828125,242.2100067138672,242.2100067138672,217.74075317382812,39153800
2017-07-05,242.6300048828125,243.00999450683594,241.6999969482422,242.77000427246094,218.2442169189453,54427600
2017-07-06,241.88999938964844,242.02999877929688,240.33999633789062,240.5500030517578,216.2484893798828,65400800
2017-07-07,241.2100067138672,242.27999877929688,240.55999755859375,242.11000061035156,217.65086364746094,57972300
2017-07-10,242.11000061035156,242.8000030517578,241.75999450683594,242.3699951171875,217.88455200195312,36663300
2017-07-11,242.3699951171875,242.5500030517578,240.85000610351562,242.19000244140625,217.72279357910156,50354600
2017-07-12,243.3000030517578,244.1999969482422,243.3000030517578,244.00999450683594,219.35890197753906,59610400
2017-07-13,244.02000427246094,244.5500030517578,243.75999450683594,244.4199981689453,219.72747802734375,39471600
2017-07-14,244.4199981689453,245.97000122070312,244.30999755859375,245.55999755859375,220.7523193359375,60262700
2017-07-17,245.47000122070312,245.91000366210938,245.3300018310547,245.52999877929688,220.725341796875,33531900
2017-07-18,245.05999755859375,245.72000122070312,244.6699981689453,245.66000366210938,220.8422393798828,42742500
2017-07-19,246.02000427246094,247.0,246.00999450683594,246.99000549316406,222.03787231445312,51034300
2017-07-20,247.27999877929688,247.4199981689453,246.47000122070312,247.10000610351562,222.13677978515625,47135200
2017-07-21,246.44000244140625,246.91000366210938,246.17999267578125,246.8800048828125,221.93898010253906,82340800
2017-07-24,246.7899932861328,246.97999572753906,246.27999877929688,246.82000732421875,221.8850555419922,46622300
2017-07-25,247.67999267578125,247.8000030517578,247.16000366210938,247.4199981689453,222.4244384765625,54915600
2017-07-26,247.75,247.7899932861328,247.1300048828125,247.42999267578125,222.4334259033203,47575400
2017-07-27,247.9600067138672,248.0,245.67999267578125,247.1999969482422,222.22662353515625,70766600
2017-07-28,246.64999389648438,247.05999755859375,246.1300048828125,246.91000366210938,221.96595764160156,50088400
2017-07-31,247.3699951171875,247.47999572753906,246.52999877929688,246.77000427246094,221.84010314941406,65838700
2017-08-01,247.4600067138672,247.5,246.72000122070312,247.32000732421875,222.3345489501953,55050400
2017-08-02,247.47000122070312,247.60000610351562,246.3699951171875,247.44000244140625,222.4424285888672,47211200
2017-08-03,247.30999755859375,247.33999633789062,246.63999938964844,246.9600067138672,222.01092529296875,40856000
2017-08-04,247.52000427246094,247.7899932861328,246.97000122070312,247.41000366210938,222.41546630859375,60191800
2017-08-07,247.49000549316406,247.8699951171875,247.3699951171875,247.8699951171875,222.8289794921875,31995000
2017-08-08,247.50999450683594,248.91000366210938,246.8300018310547,247.25999450683594,222.2805938720703,61719400
2017-08-09,246.47000122070312,247.30999755859375,246.05999755859375,247.25,222.27162170410156,62632600
2017-08-10,246.2899932861328,246.44000244140625,243.6999969482422,243.75999450683594,219.13418579101562,120479500
2017-08-11,244.02000427246094,244.8000030517578,243.75,244.1199951171875,219.4578094482422,74869900
2017-08-14,245.58999633789062,246.7899932861328,245.5500030517578,246.5399932861328,221.6333465576172,73291900
2017-08-15,246.97999572753906,247.0,246.16000366210938,246.50999450683594,221.60635375976562,55242700
2017-08-16,247.11000061035156,247.57000732421875,246.4499969482422,246.94000244140625,221.992919921875,56715500
2017-08-17,246.24000549316406,246.60000610351562,243.08999633789062,243.08999633789062,218.5318603515625,128490400
2017-08-18,242.89999389648438,244.19000244140625,242.1999969482422,242.7100067138672,218.19021606445312,136748000
2017-08-21,242.63999938964844,243.1999969482422,241.8300018310547,242.89999389648438,218.36106872558594,65469700
2017-08-22,243.57000732421875,245.6199951171875,243.5500030517578,245.44000244140625,220.64447021484375,63140100
2017-08-23,244.3300018310547,245.0500030517578,244.16000366210938,244.55999755859375,219.85336303710938,50203800
2017-08-24,245.0,245.17999267578125,243.75,243.99000549316406,219.34095764160156,50741700
2017-08-25,244.89999389648438,245.61000061035156,244.38999938964844,244.55999755859375,219.85336303710938,64445900
2017-08-28,245.1699981689453,245.1999969482422,244.08999633789062,244.57000732421875,219.8623809814453,40565600
2017-08-29,243.05999755859375,245.14999389648438,242.92999267578125,244.85000610351562,220.11407470703125,51135700
2017-08-30,244.8300018310547,246.32000732421875,244.6199951171875,246.00999450683594,221.15682983398438,62030800
2017-08-31,246.72000122070312,247.77000427246094,246.0500030517578,247.49000549316406,222.4873504638672,103803900
2017-09-01,247.9199981689453,248.3300018310547,247.6699981689453,247.83999633789062,222.802001953125,62007000
2017-09-05,247.25999450683594,247.52000427246094,244.9499969482422,246.05999755859375,221.20179748535156,91398800
2017-09-06,246.83999633789062,247.27999877929688,246.22999572753906,246.89999389648438,221.95693969726562,57916900
2017-09-07,247.25,247.27000427246094,246.39999389648438,246.8699951171875,221.92999267578125,58034700
2017-09-08,246.5399932861328,247.11000061035156,246.3000030517578,246.5800018310547,221.6693115234375,63832800
2017-09-11,248.0399932861328,249.3000030517578,248.02000427246094,249.2100067138672,224.03359985351562,71364800
2017-09-12,249.6300048828125,250.08999633789062,249.4199981689453,250.0500030517578,224.7887420654297,56896000
2017-09-13,249.72000122070312,250.2100067138672,249.58999633789062,250.1699981689453,224.89662170410156,59228000
2017-09-14,249.8000030517578,250.32000732421875,249.60000610351562,250.08999633789062,224.8246612548828,95446300
2017-09-15,248.69000244140625,249.2899932861328,248.57000732421875,249.19000244140625,225.1273651123047,95432400
2017-09-18,249.61000061035156,250.1199951171875,249.27999877929688,249.72000122070312,225.60617065429688,46235200
2017-09-19,250.0,250.07000732421875,249.60000610351562,249.97000122070312,225.83204650878906,47108100
2017-09-20,250.07000732421875,250.19000244140625,248.9199981689453,250.05999755859375,225.913330078125,59574100
2017-09-21,249.8800048828125,249.97999572753906,249.19000244140625,249.38999938964844,225.3080291748047,48211400
2017-09-22,249.0500030517578,249.6300048828125,249.02000427246094,249.44000244140625,225.35324096679688,51214000
2017-09-25,249.14999389648438,249.5500030517578,248.0800018310547,248.92999267578125,224.8924560546875,57064400
2017-09-26,249.4199981689453,249.6999969482422,248.80999755859375,249.0800018310547,225.02796936035156,54082000
2017-09-27,249.8800048828125,250.49000549316406,248.8699951171875,250.0500030517578,225.904296875,81001400
2017-09-28,249.72999572753906,250.44000244140625,249.6300048828125,250.35000610351562,226.17535400390625,44778800
2017-09-29,250.33999633789062,251.32000732421875,250.1300048828125,251.22999572753906,226.9703369140625,85578000
2017-10-02,251.49000549316406,252.32000732421875,251.2899932861328,252.32000732421875,227.95510864257812,59023000
2017-10-03,252.32000732421875,252.88999938964844,252.22999572753906,252.86000061035156,228.44297790527344,66810200
2017-10-04,252.69000244140625,253.44000244140625,252.55999755859375,253.16000366210938,228.71401977539062,55953600
2017-10-05,253.5399932861328,254.67999267578125,253.1999969482422,254.66000366210938,230.06915283203125,63522800
2017-10-06,254.14999389648438,254.6999969482422,253.85000610351562,254.3699951171875,229.8071746826172,80646000
2017-10-09,254.6300048828125,254.6999969482422,253.64999389648438,253.9499969482422,229.4276885986328,35803100
2017-10-10,254.60000610351562,255.0500030517578,253.97999572753906,254.6199951171875,230.03302001953125,43057400
2017-10-11,254.50999450683594,255.02000427246094,254.32000732421875,255.02000427246094,230.3944091796875,47674300
2017-10-12,254.66000366210938,255.05999755859375,254.3699951171875,254.63999938964844,230.0511016845703,47065100
2017-10-13,255.13999938964844,255.27000427246094,254.63999938964844,254.9499969482422,230.33116149902344,54800400
2017-10-16,255.2100067138672,255.50999450683594,254.82000732421875,255.2899932861328,230.63827514648438,38221700
2017-10-17,255.22999572753906,255.52000427246094,254.97999572753906,255.47000122070312,230.80093383789062,31561000
2017-10-18,255.89999389648438,255.9499969482422,255.5,255.72000122070312,231.0268096923828,40888300
2017-10-19,254.8300018310547,255.8300018310547,254.35000610351562,255.7899932861328,231.09002685546875,61903800
2017-10-20,256.70001220703125,257.1400146484375,255.77000427246094,257.1099853515625,232.28257751464844,89176400
2017-10-23,257.4800109863281,257.510009765625,256.0199890136719,256.1099853515625,231.37913513183594,63915300
2017-10-24,256.6000061035156,256.8299865722656,256.1499938964844,256.55999755859375,231.7856903076172,66935900
2017-10-25,256.17999267578125,256.30999755859375,254.0,255.2899932861328,230.63827514648438,103715300
2017-10-26,255.99000549316406,256.29998779296875,255.47999572753906,255.6199951171875,230.9364471435547,69798000
2017-10-27,256.4700012207031,257.8900146484375,255.6300048828125,257.7099914550781,232.82461547851562,85562500
2017-10-30,256.4700012207031,257.6000061035156,256.4100036621094,256.75,231.9573516845703,54285700
2017-10-31,257.17999267578125,257.44000244140625,256.80999755859375,257.1499938964844,232.31869506835938,60304800
2017-11-01,258.0400085449219,258.42999267578125,257.07000732421875,257.489990234375,232.62583923339844,54202700
2017-11-02,257.4100036621094,257.75,256.19000244140625,257.5899963378906,232.7162322998047,56449500
2017-11-03,257.7699890136719,258.5,257.29998779296875,258.45001220703125,233.49317932128906,59589700
2017-11-06,258.29998779296875,259.0,258.2200012207031,258.8500061035156,233.8545684814453,49652600
2017-11-07,258.9700012207031,259.3500061035156,258.0899963378906,258.6700134277344,233.69192504882812,57502200
2017-11-08,258.4700012207031,259.2200012207031,258.1499938964844,259.1099853515625,234.08946228027344,50469600
2017-11-09,257.7300109863281,258.3900146484375,256.3599853515625,258.1700134277344,233.240234375,95085500
2017-11-10,257.7300109863281,258.2900085449219,257.3699951171875,258.0899963378906,233.16790771484375,59984700
2017-11-13,257.30999755859375,258.5899963378906,257.2699890136719,258.3299865722656,233.38470458984375,50228600
2017-11-14,257.4100036621094,257.8500061035156,256.5199890136719,257.7300109863281,232.84271240234375,61315200
2017-11-15,256.6199951171875,257.2200012207031,255.6300048828125,256.44000244140625,231.67727661132812,80811500
2017-11-16,257.5199890136719,259.0400085449219,257.4700012207031,258.6199951171875,233.64675903320312,67777000
2017-11-17,258.2200012207031,258.5899963378906,257.7699890136719,257.8599853515625,232.9601287841797,75756800
2017-11-20,258.1400146484375,258.5199890136719,257.8599853515625,258.29998779296875,233.357666015625,48075500
2017-11-21,259.17999267578125,260.20001220703125,258.260009765625,259.989990234375,234.8844757080078,69176800
2017-11-22,260.0,260.1499938964844,259.57000732421875,259.760009765625,234.67669677734375,45033400
2017-11-24,260.32000732421875,260.4800109863281,260.1600036621094,260.3599853515625,235.21875,27856500
2017-11-27,260.4100036621094,260.75,260.0,260.2300109863281,235.10125732421875,52274900
2017-11-28,260.760009765625,262.8999938964844,260.6499938964844,262.8699951171875,237.48635864257812,98971700
2017-11-29,263.0199890136719,263.6300048828125,262.20001220703125,262.7099914550781,237.34181213378906,77512100
2017-11-30,263.760009765625,266.04998779296875,263.6700134277344,265.010009765625,239.41973876953125,127894400
2017-12-01,264.760009765625,265.30999755859375,260.760009765625,264.4599914550781,238.9228057861328,164390900
2017-12-04,266.30999755859375,266.79998779296875,264.0799865722656,264.1400146484375,238.63372802734375,94040600
2017-12-05,263.19000244140625,265.1499938964844,263.0400085449219,263.19000244140625,237.7754364013672,77994500
2017-12-06,263.29998779296875,263.7300109863281,262.7099914550781,263.239990234375,237.8206329345703,75898600
2017-12-07,264.07000732421875,264.42999267578125,262.94000244140625,264.07000732421875,238.57049560546875,77218600
2017-12-08,265.1600036621094,265.5199890136719,264.0299987792969,265.510009765625,239.87144470214844,76563900
2017-12-11,266.30999755859375,266.3800048828125,265.4800109863281,266.30999755859375,240.59414672851562,83077500
2017-12-12,267.2099914550781,267.32000732421875,266.3500061035156,266.7799987792969,241.018798828125,85195800
2017-12-13,267.05999755859375,267.55999755859375,266.6499938964844,266.75,240.99171447753906,102905400
2017-12-14,267.0899963378906,267.2200012207031,265.6000061035156,265.6600036621094,240.00698852539062,100666700
2017-12-15,265.45001220703125,267.0400085449219,265.3900146484375,266.510009765625,242.00559997558594,144610300
2017-12-18,268.1000061035156,268.6000061035156,267.9800109863281,268.20001220703125,243.54022216796875,83653600
2017-12-19,268.4800109863281,268.5299987792969,267.0899963378906,267.1700134277344,242.60491943359375,82382900
2017-12-20,268.2699890136719,268.3299865722656,266.69000244140625,267.0299987792969,242.4778594970703,76751500
2017-12-21,267.739990234375,268.3900146484375,267.29998779296875,267.5799865722656,242.97723388671875,67032300
2017-12-22,267.6000061035156,267.6400146484375,266.8999938964844,267.510009765625,242.9136505126953,78720900
2017-12-26,267.04998779296875,267.44000244140625,266.8900146484375,267.19000244140625,242.6230926513672,45244400
2017-12-27,267.3800048828125,267.7300109863281,267.010009765625,267.32000732421875,242.74110412597656,57751000
2017-12-28,267.8900146484375,267.9200134277344,267.45001220703125,267.8699951171875,243.24053955078125,45116100
2017-12-29,268.5299987792969,268.54998779296875,266.6400146484375,266.8599853515625,242.32339477539062,96007400
2018-01-02,267.8399963378906,268.80999755859375,267.3999938964844,268.7699890136719,244.0577850341797,86655700
2018-01-03,268.9599914550781,270.6400146484375,268.9599914550781,270.4700012207031,245.60142517089844,90070400
2018-01-04,271.20001220703125,272.1600036621094,270.5400085449219,271.6099853515625,246.63668823242188,80636400
2018-01-05,272.510009765625,273.55999755859375,271.95001220703125,273.4200134277344,248.28025817871094,83524000
2018-01-08,273.30999755859375,274.1000061035156,272.9800109863281,273.9200134277344,248.73428344726562,57319200
2018-01-09,274.3999938964844,275.25,274.0799865722656,274.5400085449219,249.29727172851562,57254000
